id	question_id	answer	text	chapter	chapter_id	verse_id	well_formed	question	option_1	option_2	option_3	option_4	options
267	409	क	भावप्रकाशनिघण्टु	धात्वादि		134	0	अशुद्ध मनःशिला का दोष	(क.) मूत्रकृच्छ्र	(ख.) मधुमेह	(ग.) कुष्ठ	(घ.) अग्निमांद्य	(क.) मूत्रकृच्छ्र (ख.) मधुमेह (ग.) कुष्ठ (घ.) अग्निमांद्य
268	410	क	भावप्रकाशनिघण्टु	धात्वादि		135	0	अंजन के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
269	411	घ	भावप्रकाशनिघण्टु	धात्वादि		141	1	 स्फटिका निम्न में से किसका पर्याय है	(क.) श्वेता	(ख.) शुभ्रा	(ग.) दृढ़रङ्गा	(घ.) सभी	(क.) श्वेता (ख.) शुभ्रा (ग.) दृढ़रङ्गा (घ.) सभी
270	412	ख	भावप्रकाशनिघण्टु	धात्वादि		143	1	राजावर्त निम्न में से किसका पर्याय नहीं है	(क.) नृपावर्त	(ख.) दृढ़रङ्गा	(ग.) रेवटी	(घ.) आवर्तमणिसंज्ञक	(क.) नृपावर्त (ख.) दृढ़रङ्गा (ग.) रेवटी (घ.) आवर्तमणिसंज्ञक
271	413	क	भावप्रकाशनिघण्टु	धात्वादि		151	1	तुत्थक निम्न में से किसका पर्याय है	(क.) खर्पर 	(ख.) खटिका	(ग.) बालुका	(घ.) गैरिक	(क.) खर्पर  (ख.) खटिका (ग.) बालुका (घ.) गैरिक
272	414	ग	भावप्रकाशनिघण्टु	धात्वादि		155	0	सुरमृत्तिका है क. कासीस	(क.) कासीस	(ख.) खर्पर	(ग.) सौराष्ट्री	(घ.) बालुका	(क.) कासीस (ख.) खर्पर (ग.) सौराष्ट्री (घ.) बालुका
273	415	घ	भावप्रकाशनिघण्टु	धात्वादि		155	1	सौराष्ट्री निम्न में से किसका पर्याय है	(क.) मृत्तालक	(ख.) आढकी	(ग.) मृत्सना	(घ.) सभी	(क.) मृत्तालक (ख.) आढकी (ग.) मृत्सना (घ.) सभी
274	416	घ	भावप्रकाशनिघण्टु	धात्वादि		156	1	क्षेत्रजा निम्न में से किसका पर्याय है	(क.) कर्दम	(ख.) शंख	(ग.) बोल	(घ.) कृष्ण मृत्तिका	(क.) कर्दम (ख.) शंख (ग.) बोल (घ.) कृष्ण मृत्तिका
275	417	क	भावप्रकाशनिघण्टु	धात्वादि		157	0	निषद्वर है	(क.) कर्दम	(ख.) कृष्णमृत्तिका	(ग.) बोल	(घ.) ककुष्ठ	(क.) कर्दम (ख.) कृष्णमृत्तिका (ग.) बोल (घ.) ककुष्ठ
276	418	ख	भावप्रकाशनिघण्टु	धात्वादि		158	0	कपर्दकम पर्याय है	(क.) कर्पद	(ख.) कपर्दक	(ग.) कम्बु	(घ.) सुनाद	(क.) कर्पद (ख.) कपर्दक (ग.) कम्बु (घ.) सुनाद
277	419	घ	भावप्रकाशनिघण्टु	धात्वादि		157	0	चुलुक पर्याय है	(क.) वराट	(ख.) मल	(ग.) पलित	(घ.) ख-ग	(क.) वराट (ख.) मल (ग.) पलित (घ.) ख-ग
278	420	क	भावप्रकाशनिघण्टु	धात्वादि		161	0	ककुष्ठ के भेद है	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 6	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 6
279	421	घ	भावप्रकाशनिघण्टु	धात्वादि		170	0	हीरा निम्न में से किसका पर्याय	(क.) चन्द्र	(ख.) मणिवर	(ग.) वज्र	(घ.) सभी	(क.) चन्द्र (ख.) मणिवर (ग.) वज्र (घ.) सभी
280	422	क	भावप्रकाशनिघण्टु	धात्वादि		171	1	किस वर्ण का हीरा रसायन उपयोगी होता है	(क.) ब्राहमण वर्ण	(ख.) क्षत्रिय वर्ण	(ग.) वेश्य वर्ण	(घ.) क्षुद्र वर्ण	(क.) ब्राहमण वर्ण (ख.) क्षत्रिय वर्ण (ग.) वेश्य वर्ण (घ.) क्षुद्र वर्ण
281	423	ख	भावप्रकाशनिघण्टु	धात्वादि		181	0	शोण रत्न पर्याय है	(क.) हीरा	(ख.) माणिक्य	(ग.) नीलम	(घ.) वैदूर्य	(क.) हीरा (ख.) माणिक्य (ग.) नीलम (घ.) वैदूर्य
282	424	क	भावप्रकाशनिघण्टु 	धात्वादि		180	0	अश्म गर्भ है	(क.) हरितमणि	(ख.) नीलम	(ग.) वैदूर्य	(घ.) पुष्पपराग	(क.) हरितमणि (ख.) नीलम (ग.) वैदूर्य (घ.) पुष्पपराग
283	425	घ	भावप्रकाशनिघण्टु 	धात्वादि		184	0	केतुग्रहवल्लभ निम्न में से किसका पर्याय	(क.) इन्द्रनाल	(ख.) पुष्पराग	(ग.) माणिक्य	(घ.) वैदूर्य	(क.) इन्द्रनाल (ख.) पुष्पराग (ग.) माणिक्य (घ.) वैदूर्य
284	426	ग	भावप्रकाशनिघण्टु 	धात्वादि		191	0	स्थावर विष कितने है	(क.) 5	(ख.) 7	(ग.) 9	(घ.) 11	(क.) 5 (ख.) 7 (ग.) 9 (घ.) 11
285	427	ग	भावप्रकाशनिघण्टु 	धात्वादि		200	0	उपविषो की संख्या है	(क.) 5	(ख.) 7	(ग.) 9	(घ.) 11	(क.) 5 (ख.) 7 (ग.) 9 (घ.) 11
286	428	ग	भावप्रकाशनिघण्टु 	धान्य		1	0	धान्य के प्रकार	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
287	429	घ	भावप्रकाशनिघण्टु 	धान्य		3	1	शालिधान्य की उत्पति किस ऋतु में होती है	(क.) शिशिर	(ख.) शरद	(ग.) वर्षा	(घ.) हेमन्त	(क.) शिशिर (ख.) शरद (ग.) वर्षा (घ.) हेमन्त
288	430	क	भावप्रकाशनिघण्टु 	धान्य		19	1	ब्रीहिधान्य किस ऋतु में उत्पन्न होते है	(क.) वर्षा	(ख.) शरद	(ग.) शिशिर	(घ.) हेमन्त	(क.) वर्षा (ख.) शरद (ग.) शिशिर (घ.) हेमन्त
289	431	ग	भावप्रकाशनिघण्टु 	धान्य		21	0	सर्वश्रेष्ठ ब्रीहिधान्य है	(क.) कुकटाण्डक	(ख.) शालामुख	(ग.) कृष्णब्रीहि	(घ.) जतुमुख	(क.) कुकटाण्डक (ख.) शालामुख (ग.) कृष्णब्रीहि (घ.) जतुमुख
290	432	ख	भावप्रकाशनिघण्टु 	धान्य		15	0	सर्वश्रेष्ठ शालिधान्य है	(क.) वापित शालि	(ख.) रक्तशालि	(ग.) छिन्नरूह शालि	(घ.) पुराणशालि	(क.) वापित शालि (ख.) रक्तशालि (ग.) छिन्नरूह शालि (घ.) पुराणशालि
291	433	ग	भावप्रकाशनिघण्टु 	धान्य		29	0	यव का विपाक	(क.) मधुर	(ख.) अम्ल	(ग.) कटु	(घ.) तिक्त	(क.) मधुर (ख.) अम्ल (ग.) कटु (घ.) तिक्त
292	434	ख	भावप्रकाशनिघण्टु 	धान्य		27	0	सबसे प्रसिद्ध शूक धान्य है	(क.) गोधूम	(ख.) यव	(ग.) मधूली	(घ.) मुद्ग	(क.) गोधूम (ख.) यव (ग.) मधूली (घ.) मुद्ग
293	435	ख	भावप्रकाशनिघण्टु 	धान्य		31	0	गोधूम के प्रकार	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
294	436	क	भावप्रकाशनिघण्टु 	धान्य		35	0	शुक्रजनक गोधूम है	(क.) मधूली	(ख.) दीर्घगोधूम	(ग.) महा गोधूम	(घ.) सभी	(क.) मधूली (ख.) दीर्घगोधूम (ग.) महा गोधूम (घ.) सभी
295	437	ख	भावप्रकाशनिघण्टु 	धान्य		36	1	सूप्य एवं वैदल किसके पर्याय है	(क.) शूकधान्य	(ख.) शिम्बीधान्य	(ग.) कृष्णब्रीहि	(घ.) जतुमुख	(क.) शूकधान्य (ख.) शिम्बीधान्य (ग.) कृष्णब्रीहि (घ.) जतुमुख
296	438	क	भावप्रकाशनिघण्टु 	धान्य		38	0	नेत्रों के लिए हितकारक शिम्बी धान्य है	(क.) मुद्ग	(ख.) माष	(ग.) अरहर	(घ.) राजमाष	(क.) मुद्ग (ख.) माष (ग.) अरहर (घ.) राजमाष
297	439	ख	भावप्रकाशनिघण्टु 	धान्य		49	0	निम्नलिखित में से कृमिकारक शिम्बीधान्य है	(क.) मुद्ग	(ख.) वनमुद्ग	(ग.) निष्पाव	(घ.) मसूर	(क.) मुद्ग (ख.) वनमुद्ग (ग.) निष्पाव (घ.) मसूर
298	440	घ	भावप्रकाशनिघण्टु 	धान्य		53	0	 निम्नलिखित में से कौन सा चणक निम्न में से किसका पर्याय है	(क.) हरिमन्थ	(ख.) सकलप्रिय	(ग.) चना	(घ.) सभी	(क.) हरिमन्थ (ख.) सकलप्रिय (ग.) चना (घ.) सभी
299	441	घ	भावप्रकाशनिघण्टु 	धान्य		57	0	कौन सा कलाय निम्न में से किसका पर्याय नहीं है	(क.) वत्तुल	(ख.) सतीन	(ग.) हरेणुक	(घ.) हरिमन्थ	(क.) वत्तुल (ख.) सतीन (ग.) हरेणुक (घ.) हरिमन्थ
300	442	ख	भावप्रकाशनिघण्टु 	धान्य		65	0	तिल के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) कोई भेद नहीं होता	(क.) 2 (ख.) 3 (ग.) 4 (घ.) कोई भेद नहीं होता
301	443	घ	भावप्रकाशनिघण्टु 	धान्य		66	0	अतसी निम्न में से किसका पर्याय	(क.) पार्वती	(ख.) उमाः	(ग.) क्षुभा	(घ.) सभी	(क.) पार्वती (ख.) उमाः (ग.) क्षुभा (घ.) सभी
302	444	ख	भावप्रकाशनिघण्टु 	धान्य		71	1	निम्नलिखित में से क्षुज्जनिका किसका पर्याय है	(क.) सर्षप	(ख.) राजिका	(ग.) कंगु	(घ.) चोमाक	(क.) सर्षप (ख.) राजिका (ग.) कंगु (घ.) चोमाक
303	445	ख	भावप्रकाशनिघण्टु 	धान्य		90	1	भावप्रकाश के अनुसार कितने वर्ष पुराने धान्य को पुराण कहते हैं	(क.) >1 वर्ष	(ख.) >2 वर्ष	(ग.) 5 वर्ष	(घ.) 10 वर्ष	(क.) >1 वर्ष (ख.) >2 वर्ष (ग.) 5 वर्ष (घ.) 10 वर्ष
304	446	ख	भावप्रकाशनिघण्टु 	शाक		1	1	शाक के कितने भेद होते हैं	(क.) 5	(ख.) 6	(ग.) 7	(घ.) 8	(क.) 5 (ख.) 6 (ग.) 7 (घ.) 8
305	447	ग	भावप्रकाशनिघण्टु 	शाक		1	1	निम्नलिखित को उत्तरोतर गुरूता के क्रम से लगाएं। नाल, पत्र, पुष्प, फल, कन्द, सस्वेदज	(क.) पत्र, पुष्प, फल, संस्वेदज, कन्द, नाल	(ख.) पुष्पं, फलं, सस्वेदज, नाल, कन्द, पत्र	(ग.) पत्र, पुष्प, फल, नाल, कन्द, स्सवेदज	(घ.) पत्र पुष्प, नाल, फल, संस्वेदज, कन्द	(क.) पत्र, पुष्प, फल, संस्वेदज, कन्द, नाल (ख.) पुष्पं, फलं, सस्वेदज, नाल, कन्द, पत्र (ग.) पत्र, पुष्प, फल, नाल, कन्द, स्सवेदज (घ.) पत्र पुष्प, नाल, फल, संस्वेदज, कन्द
306	448	ग	भावप्रकाशनिघण्टु 	शाक		19	1	कौन सा शाक दुग्धवर्धक एवं शुक्र को उत्पन्न करने वाला होता है	(क.) नाडीका	(ख.) पालक	(ग.) कलम्बी	(घ.) पट	(क.) नाडीका (ख.) पालक (ग.) कलम्बी (घ.) पट
307	449	क	भावप्रकाशनिघण्टु 	शाक		23	1	अश्मन्तक निम्न में से किसका पर्याय है	(क.) चुक्रिका	(ख.) नोनिया	(ग.) कलम्बी	(घ.) कालशाक	(क.) चुक्रिका (ख.) नोनिया (ग.) कलम्बी (घ.) कालशाक
308	450	ख	भावप्रकाशनिघण्टु 	शाक		41	1	निम्नलिखित में से कौन सा शाक सर्वज्वरहर है	(क.) पटोल पत्र	(ख.) गुडूची	(ग.) कासमर्द	(घ.) गोजिह्वा	(क.) पटोल पत्र (ख.) गुडूची (ग.) कासमर्द (घ.) गोजिह्वा
309	451	ख	भावप्रकाशनिघण्टु 	शाक		47	1	भावप्रकाश के अनुसार निन्दनीय शाक कौन सा है	(क.) कलाय	(ख.) सर्षप	(ग.) अगस्त पुष्प	(घ.) कदली पुष्प	(क.) कलाय (ख.) सर्षप (ग.) अगस्त पुष्प (घ.) कदली पुष्प
310	452	घ	भावप्रकाशनिघण्टु 	शाक		71	0	सुख विरेचक है	(क.) पटोल पुष्प	(ख.) पटोल नाल	(ग.) पटोल पत्र	(घ.) पटोल मूल	(क.) पटोल पुष्प (ख.) पटोल नाल (ग.) पटोल पत्र (घ.) पटोल मूल
311	453	ख	भावप्रकाशनिघण्टु 	शाक		69	1	भावप्रकाश में सरसों का वर्णन किस वर्ग में किया है	(क.) शूक धान्य	(ख.) शिम्बी धान्य	(ग.) शालिधान्य	(घ.) शाकवर्ग	(क.) शूक धान्य (ख.) शिम्बी धान्य (ग.) शालिधान्य (घ.) शाकवर्ग
312	454	क	भावप्रकाशनिघण्टु 	शाक		92	0	अर्श रोगियों के लिए विशेष रूप से पथ्य शाक है	(क.) सूरण	(ख.) डिण्डिश	(ग.) डोडिका	(घ.) सभी	(क.) सूरण (ख.) डिण्डिश (ग.) डोडिका (घ.) सभी
313	455	घ	भावप्रकाशनिघण्टु 	शाक		92	0	कन्दशाको में सर्वश्रेष्ठ है	(क.) नाल	(ख.) कर्कोटी	(ग.) सर्षप	(घ.) सूरण	(क.) नाल (ख.) कर्कोटी (ग.) सर्षप (घ.) सूरण
314	456	घ	भावप्रकाशनिघण्टु 	शाक		95	1	आलूक के कितने भेद हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
315	457	घ	भावप्रकाशनिघण्टु 	शाक		118	1	कौन सी शाक कच्ची एवं सूखी दोनों तरह से सेवन करना निषिद्ध नहीं है	(क.) पालक	(ख.) चौलाई	(ग.) सर्षप	(घ.) मूलक	(क.) पालक (ख.) चौलाई (ग.) सर्षप (घ.) मूलक
316	458	घ	भावप्रकाशनिघण्टु 	शाक		117	1	शाक के संदर्भ में कौन सी व्याख्या निषिद्ध है	(क.) व्याधितं	(ख.) बिना ऋतु के उत्पन्न	(ग.) सशुष्कं	(घ.) सभी	(क.) व्याधितं (ख.) बिना ऋतु के उत्पन्न (ग.) सशुष्कं (घ.) सभी
317	459	घ	भावप्रकाशनिघण्टु 	मांस		1	1	मांस निम्न में से किसका पर्याय नहीं है	(क.) क्रव्य	(ख.) आमिष	(ग.) पलल	(घ.) सभी पर्याय है	(क.) क्रव्य (ख.) आमिष (ग.) पलल (घ.) सभी पर्याय है
318	460	घ	भावप्रकाशनिघण्टु 	मांस		3	0	जांगल मांस के भेद	(क.) 2	(ख.) 4	(ग.) 6	(घ.) 8	(क.) 2 (ख.) 4 (ग.) 6 (घ.) 8
319	461	ग	भावप्रकाशनिघण्टु 	मांस		3	0	पर्णमृग होते है	(क.) करेद्र कर खाने वाले	(ख.) जघां के बल से चलने वाले	(ग.) वृक्षों पर चढने वाले	(घ.) ग्राम में रहने वाले	(क.) करेद्र कर खाने वाले (ख.) जघां के बल से चलने वाले (ग.) वृक्षों पर चढने वाले (घ.) ग्राम में रहने वाले
320	462	घ	भावप्रकाशनिघण्टु 	मांस		7	0	आनूप मांस के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
321	463	ग	भावप्रकाशनिघण्टु 	मांस		14	0	शशक कहलाते है	(क.) पर्णमृग	(ख.) गुहाशय	(ग.) विलेशय	(घ.) विष्किर	(क.) पर्णमृग (ख.) गुहाशय (ग.) विलेशय (घ.) विष्किर
322	464	क	भावप्रकाशनिघण्टु 	मांस		17	1	निम्न में से किसका मांस नेत्र एवं गुदा के विकारों के लिए नित्य हितकर होता है	(क.) गुहाशय	(ख.) विलेशय	(ग.) पर्णमृग	(घ.) प्रतुद	(क.) गुहाशय (ख.) विलेशय (ग.) पर्णमृग (घ.) प्रतुद
323	465	ख	भावप्रकाशनिघण्टु 	मांस		21	1	कौन से पक्षी कुरेद कर खाने वाले होते हैं	(क.) प्रतुद	(ख.) विष्किर	(ग.) प्रसह	(घ.) विलेशय	(क.) प्रतुद (ख.) विष्किर (ग.) प्रसह (घ.) विलेशय
324	466	ख	भावप्रकाशनिघण्टु 	मांस		29	0	कूलेचर जीव कहलाते है	(क.) जो घूमकर खाना खाते हैं	(ख.) जो जीव जलाशयों के तट पर चरने वाले होते हैं	(ग.) जो झुण्ड के साथ मिलकर खाना खाते हैं	(घ.) जो जलाशय के भीतर जाकर चरने वाले होते हैं।	(क.) जो घूमकर खाना खाते हैं (ख.) जो जीव जलाशयों के तट पर चरने वाले होते हैं (ग.) जो झुण्ड के साथ मिलकर खाना खाते हैं (घ.) जो जलाशय के भीतर जाकर चरने वाले होते हैं।
325	467	क	भावप्रकाशनिघण्टु 	मांस		31	1	निम्नलिखित में से प्लव पक्षी कौन सा है	(क.) सारस	(ख.) उलूक	(ग.) पारावत	(घ.) लाव	(क.) सारस (ख.) उलूक (ग.) पारावत (घ.) लाव
326	468	ख	भावप्रकाशनिघण्टु 	मांस		51	1	कौन से पक्षियों का मांस अति उत्तम होता है	(क.) जल के किनारे रहने वाले पक्षियों को	(ख.) धान के अंकुर चरने वाले पक्षियों का	(ग.) विष्किर पक्षियों का	(घ.) विलेशय पक्षियों का	(क.) जल के किनारे रहने वाले पक्षियों को (ख.) धान के अंकुर चरने वाले पक्षियों का (ग.) विष्किर पक्षियों का (घ.) विलेशय पक्षियों का
327	469	ग	भावप्रकाशनिघण्टु 	मांस		56, 57	1	विष्किर वर्ग के पक्षियों के कितने भेद हैं	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
328	470	क	भावप्रकाशनिघण्टु 	मांस		98, 99	1	निम्नलिखित में से गलत कथन बताएं	(क.) पक्षियों में स्त्री जाति का मांस श्रेष्ठ है।	(ख.) चौपायों में स्त्री जाति के जीवों का मांस श्रेष्ठ है।	(ग.) पुरूष संज्ञक जीवों केशरीर में नीचे के भाग का मांस लघु होता है।	(घ.) सभी गलत है।	(क.) पक्षियों में स्त्री जाति का मांस श्रेष्ठ है। (ख.) चौपायों में स्त्री जाति के जीवों का मांस श्रेष्ठ है। (ग.) पुरूष संज्ञक जीवों केशरीर में नीचे के भाग का मांस लघु होता है। (घ.) सभी गलत है।
329	471	ग	भावप्रकाशनिघण्टु 	वारि		104	0	श्रेष्ठ मत्स्य मांस है	(क.) शिलोन्ध्र	(ख.) चिलचिम	(ग.) रोहू	(घ.) श्रृंगी	(क.) शिलोन्ध्र (ख.) चिलचिम (ग.) रोहू (घ.) श्रृंगी
330	472	घ	भावप्रकाशनिघण्टु 	वारि		1	1	निम्नलिखित में से जल निम्न में से किसका पर्याय है	(क.) अमृत	(ख.) घनरस	(ग.) अर्ण	(घ.) सभी	(क.) अमृत (ख.) घनरस (ग.) अर्ण (घ.) सभी
331	473	ग	भावप्रकाशनिघण्टु 	वारि		4	0	जल के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
332	474	ख	भावप्रकाशनिघण्टु 	वारि		4	1	निम्नलिखित से कौन सा जल का भेद नहीं है	(क.) धाराज	(ख.) वारि	(ग.) करकाभव	(घ.) तौषार	(क.) धाराज (ख.) वारि (ग.) करकाभव (घ.) तौषार
333	475	क	भावप्रकाशनिघण्टु 	वारि		9	0	धारा जल के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
334	476	ख	भावप्रकाशनिघण्टु 	वारि		19	1	आकाशस्थ वायु तथा अग्नि से घन होकर कौन सा जल पाषाण खण्ड सम्बत् गिरता है	(क.) तौषार	(ख.) करका	(ग.) हैम	(घ.) धाराण	(क.) तौषार (ख.) करका (ग.) हैम (घ.) धाराण
335	477	ख	भावप्रकाशनिघण्टु 	वारि		25	0	भौम जल के प्रकार	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
336	478	क	भावप्रकाशनिघण्टु 	वारि		68	1	भौम जल किस समय ग्रहण करने से उत्तम फल देता है	(क.) प्रातः काल	(ख.) दोपहर	(ग.) सायंकाल	(घ.) किसी भी समय	(क.) प्रातः काल (ख.) दोपहर (ग.) सायंकाल (घ.) किसी भी समय
337	479	घ	भावप्रकाशनिघण्टु 	वारि		69	0	जल पान की विधि	(क.) भोजन से पहले	(ख.) भोजन के मध्य में	(ग.) भोजन के अन्त में	(घ.) बारम्बार	(क.) भोजन से पहले (ख.) भोजन के मध्य में (ग.) भोजन के अन्त में (घ.) बारम्बार
338	480	ग	भावप्रकाशनिघण्टु 	वारि		71	1	शीतल जल पान किस रोग में निषेध है	(क.) दाह	(ख.) मूर्च्छा	(ग.) गलग्रह	(घ.) तमकश्वास	(क.) दाह (ख.) मूर्च्छा (ग.) गलग्रह (घ.) तमकश्वास
339	481	ख	भावप्रकाशनिघण्टु 	वारि		70	0	शीतल जल पान के योग्य रोग है	(क.) विद्रधि	(ख.) मदात्यय	(ग.) पार्श्वशूल	(घ.) वद्ध कोष्ठ	(क.) विद्रधि (ख.) मदात्यय (ग.) पार्श्वशूल (घ.) वद्ध कोष्ठ
340	482	घ	भावप्रकाशनिघण्टु 	वारि		73	0	अल्प जल पान के यौग्य रोग है	(क.) उदर रोग	(ख.) मुखप्रेसक	(ग.) क्षय	(घ.) सभी	(क.) उदर रोग (ख.) मुखप्रेसक (ग.) क्षय (घ.) सभी
341	483	ख	भावप्रकाशनिघण्टु 	वारि		74	1	 'जीवनं जीविनां जीवौ जगत सर्वन्तु तन्मयम.....' किस संदर्भ में लिखा गया है	(क.) रक्त	(ख.) जल	(ग.) प्राण	(घ.) नेत्र	(क.) रक्त (ख.) जल (ग.) प्राण (घ.) नेत्र
342	484	ख	भावप्रकाशनिघण्टु 	वारि		86	1	पीया हुआ साधारण जल का पाक कितने दिन में होता है	(क.) प्रहर	(ख.) 1 प्रहर	(ग.) 2 प्रहर	(घ.) 3 प्रहर	(क.) प्रहर (ख.) 1 प्रहर (ग.) 2 प्रहर (घ.) 3 प्रहर
343	485	घ	भावप्रकाशनिघण्टु 	दुग्ध	3	5	0	दुग्ध पान योग्य कौन है	(क.) विरेचन पश्चात	(ख.) गर्भस्त्राव	(ग.) उदावर्त	(घ.) सभी	(क.) विरेचन पश्चात (ख.) गर्भस्त्राव (ग.) उदावर्त (घ.) सभी
344	486	क	भावप्रकाशनिघण्टु 	दुग्ध		18	1	निम्न में से किसका दुग्ध अश्मरी नाशक होता है	(क.) आविक	(ख.) घोटकी	(ग.) औष्ट्र	(घ.) हस्तिनी	(क.) आविक (ख.) घोटकी (ग.) औष्ट्र (घ.) हस्तिनी
345	487	क	भावप्रकाशनिघण्टु 	दुग्ध		23	1	नस्य एवं आश्च्योतन कर्म के लिए कौन सा दुग्ध प्रयोग में लाना चाहिए।	(क.) स्त्री	(ख.) धारोष्ण गव्य का	(ग.) औष्ट्र	(घ.) आविक	(क.) स्त्री (ख.) धारोष्ण गव्य का (ग.) औष्ट्र (घ.) आविक
346	488	क	भावप्रकाशनिघण्टु 	दुग्ध		21	0	कृमि एवं कुष्ठनाशक है	(क.) औष्ट्र दुग्ध	(ख.) घोटकी	(ग.) आविक	(घ.) स्त्री	(क.) औष्ट्र दुग्ध (ख.) घोटकी (ग.) आविक (घ.) स्त्री
347	489	ग	भावप्रकाशनिघण्टु 	दुग्ध		25	1	निम्न में से किसका दुग्ध धाराशीत उत्तम होता है	(क.) स्त्री	(ख.) गव्य	(ग.) माहिष	(घ.) कोई नहीं	(क.) स्त्री (ख.) गव्य (ग.) माहिष (घ.) कोई नहीं
348	490	ग	भावप्रकाशनिघण्टु 	दुग्ध		30	1	जो दुग्ध बिना औटाए हुए ही फट गया हो उसे क्या कहते हैं।	(क.) पीयूष	(ख.) किलाट	(ग.) क्षीरशाक	(घ.) मोरट	(क.) पीयूष (ख.) किलाट (ग.) क्षीरशाक (घ.) मोरट
349	491	ख	भावप्रकाशनिघण्टु 	दुग्ध		32	1	जो दुग्ध दही के संयोग से फट गया हो उसमें से घन भाग निकालकर जो द्रव पदार्थ बच जाता है, उसे क्या कहते हैं	(क.) तक्रपिण्ड	(ख.) मोरट	(ग.) पीयूष	(घ.) किलाट	(क.) तक्रपिण्ड (ख.) मोरट (ग.) पीयूष (घ.) किलाट
350	492	ख	भावप्रकाशनिघण्टु 	दुग्ध		36	0	मिश्री सम्मिलित दुग्ध होता है	(क.) वात नाशक	(ख.) शुक्रजनक	(ग.) कृच्छ्रनाशक	(घ.) कफकारक	(क.) वात नाशक (ख.) शुक्रजनक (ग.) कृच्छ्रनाशक (घ.) कफकारक
351	493	घ	भावप्रकाशनिघण्टु 	दुग्ध		42	1	रात्रि में दुग्ध पान करना चाहिए क्योंकि	(क.) पथ्य है	(ख.) दोषशामक	(ग.) नेत्रहितकर	(घ.) सभी सही है	(क.) पथ्य है (ख.) दोषशामक (ग.) नेत्रहितकर (घ.) सभी सही है
352	494	घ	भावप्रकाशनिघण्टु 	दधि		3	0	दही के भेद	(क.) 2	(ख.) 3	(ग.) 4	(घ.) 5	(क.) 2 (ख.) 3 (ग.) 4 (घ.) 5
353	495	ग	भावप्रकाशनिघण्टु 	दधि		12	0	.....दध्युत्तमं	(क.) माहिषं	(ख.) गव्य	(ग.) आजं	(घ.) गालित	(क.) माहिषं (ख.) गव्य (ग.) आजं (घ.) गालित
354	496	घ	भावप्रकाशनिघण्टु 	दधि		18	1	किस ऋतु में दधि सेवन निषेध्य है	(क.) हेमन्त	(ख.) शिशिर	(ग.) वर्षा	(घ.) शरद	(क.) हेमन्त (ख.) शिशिर (ग.) वर्षा (घ.) शरद
355	497	घ	भावप्रकाशनिघण्टु 	दधि		20	1	दधि के ऊपर स्नेहयुक्त भाग को क्या कहते है	(क.) मस्तु	(ख.) पीयूष	(ग.) तक्र	(घ.) सर	(क.) मस्तु (ख.) पीयूष (ग.) तक्र (घ.) सर
356	498	क	भावप्रकाशनिघण्टु 	दधि		15	0	भाव प्रकाश ने तक्र एवं दधि का वर्णन एक ही अध्याय में किया है	(क.) कथन गलत है।	(ख.) ये कथन सही है	(ग.) तक्र एवं दधि का वर्णन नहीं किया है।	(घ.) तक्र का वर्णन है, दधि का नहीं है	(क.) कथन गलत है। (ख.) ये कथन सही है (ग.) तक्र एवं दधि का वर्णन नहीं किया है। (घ.) तक्र का वर्णन है, दधि का नहीं है
357	499	घ	भावप्रकाशनिघण्टु 	तक्र		1	0	तक्र के पर्याय	(क.) छोल	(ख.) छच्छिका	(ग.) श्वित	(घ.) सभी	(क.) छोल (ख.) छच्छिका (ग.) श्वित (घ.) सभी
358	500	घ	भावप्रकाशनिघण्टु 	तक्र		17	1	किस ऋतु में तक्र सेवन निषेध्य है	(क.) ग्रीष्म ऋतु में	(ख.) दाह में	(ग.) रक्तपित	(घ.) सभी	(क.) ग्रीष्म ऋतु में (ख.) दाह में (ग.) रक्तपित (घ.) सभी
